Date,Open,High,Low,Close,Adj Close,Volume
7/6/2015,124.940002,126.230003,124.849998,126,115.913704,28060400
7/7/2015,125.889999,126.150002,123.769997,125.690002,115.628525,46946800
7/8/2015,124.480003,124.639999,122.540001,122.57,112.758286,60761600
7/9/2015,123.849998,124.059998,119.220001,120.07,110.458405,78595000
7/10/2015,121.940002,123.849998,121.209999,123.279999,113.41143,61354500
7/13/2015,125.029999,125.760002,124.32,125.660004,115.600922,41440500
7/14/2015,126.040001,126.370003,125.040001,125.610001,115.554909,31768100
7/15/2015,125.720001,127.150002,125.580002,126.82,116.66806,33649200
7/16/2015,127.739998,128.570007,127.349998,128.509995,118.222786,36222400
7/17/2015,129.080002,129.619995,128.309998,129.619995,119.243912,46164700
7/20/2015,130.970001,132.970001,130.699997,132.070007,121.497826,58900200
7/21/2015,132.850006,132.919998,130.320007,130.75,120.283463,76756400
7/22/2015,121.989998,125.5,121.989998,125.220001,115.196144,115450600
7/23/2015,126.199997,127.089996,125.059998,125.160004,115.14093,50999500
7/24/2015,125.32,125.739998,123.900002,124.5,114.533791,42162300
7/27/2015,123.089996,123.610001,122.120003,122.769997,112.942253,44455500
7/28/2015,123.379997,123.910004,122.550003,123.379997,113.503433,33618100
7/29/2015,123.150002,123.5,122.269997,122.989998,113.144638,37011700
7/30/2015,122.32,122.57,121.709999,122.370003,112.574303,33628300
7/31/2015,122.599998,122.639999,120.910004,121.300003,111.589928,42885000
8/3/2015,121.5,122.57,117.519997,118.440002,108.958878,69976000
8/4/2015,117.419998,117.699997,113.25,114.639999,105.463081,124138600
8/5/2015,112.949997,117.440002,112.099998,115.400002,106.162231,99312600
8/6/2015,115.970001,116.5,114.120003,115.129997,106.393257,52903000
8/7/2015,114.580002,116.25,114.5,115.519997,106.753654,38670400
8/10/2015,116.529999,119.989998,116.529999,119.720001,110.634941,54951600
8/11/2015,117.809998,118.18,113.330002,113.489998,104.877724,97082800
8/12/2015,112.529999,115.419998,109.629997,115.239998,106.494896,101217500
8/13/2015,116.040001,116.400002,114.540001,115.150002,106.411743,48535800
8/14/2015,114.32,116.309998,114.010002,115.959999,107.160263,42929500
8/17/2015,116.040001,117.650002,115.5,117.160004,108.269211,40884700
8/18/2015,116.43,117.440002,116.010002,116.5,107.659302,34560700
8/19/2015,116.099998,116.519997,114.68,115.010002,106.282379,48286500
8/20/2015,114.080002,114.349998,111.629997,112.650002,104.101456,68501600
8/21/2015,110.43,111.900002,105.650002,105.760002,97.734299,128275500
8/24/2015,94.870003,108.800003,92,103.120003,95.294647,162206300
8/25/2015,111.110001,111.110001,103.5,103.739998,95.867607,103601600
8/26/2015,107.089996,109.889999,105.050003,109.690002,101.366074,96774600
8/27/2015,112.230003,113.239998,110.019997,112.919998,104.350983,84616100
8/28/2015,112.169998,113.309998,111.540001,113.290001,104.692871,53164400
8/31/2015,112.029999,114.529999,112,112.760002,104.20311,56229300
9/1/2015,110.150002,111.879997,107.360001,107.720001,99.54557,76845900
9/2/2015,110.230003,112.339996,109.129997,112.339996,103.81498,61888800
9/3/2015,112.489998,112.779999,110.040001,110.370003,101.994484,53233900
9/4/2015,108.970001,110.449997,108.510002,109.269997,100.977966,49996300
9/8/2015,111.75,112.559998,110.32,112.309998,103.787254,54843600
9/9/2015,113.760002,114.019997,109.769997,110.150002,101.791168,85010800
9/10/2015,110.269997,113.279999,109.900002,112.57,104.027512,62892800
9/11/2015,111.790001,114.209999,111.760002,114.209999,105.543083,49915500
9/14/2015,116.580002,116.889999,114.860001,115.309998,106.559593,58363400
9/15/2015,115.93,116.529999,114.419998,116.279999,107.455994,43341200
9/16/2015,116.25,116.540001,115.440002,116.410004,107.576134,37173500
9/17/2015,115.660004,116.489998,113.720001,113.919998,105.275085,64112600
9/18/2015,112.209999,114.300003,111.870003,113.449997,104.840744,74285300
9/21/2015,113.669998,115.370003,113.660004,115.209999,106.467194,50222000
9/22/2015,113.379997,114.18,112.519997,113.400002,104.794556,50346200
9/23/2015,113.629997,114.720001,113.300003,114.32,105.644722,35756700
9/24/2015,113.25,115.5,112.370003,115,106.273109,50219500
9/25/2015,116.440002,116.690002,114.019997,114.709999,106.005119,56151900
9/28/2015,113.849998,114.57,112.440002,112.440002,103.907394,52109000
9/29/2015,112.830002,113.510002,107.860001,109.059998,100.78389,73365400
9/30/2015,110.169998,111.540001,108.730003,110.300003,101.929794,66473000
10/1/2015,109.07,109.620003,107.309998,109.580002,101.264427,63929100
10/2/2015,108.010002,111.010002,107.550003,110.379997,102.003716,58019800
10/5/2015,109.879997,111.370003,109.07,110.779999,102.373367,52064700
10/6/2015,110.629997,111.739998,109.769997,111.309998,102.863136,48196800
10/7/2015,111.739998,111.769997,109.410004,110.779999,102.373367,46765600
10/8/2015,110.190002,110.190002,108.209999,109.5,101.190491,61979600
10/9/2015,110,112.279999,109.489998,112.120003,103.611687,52766100
10/12/2015,112.730003,112.75,111.440002,111.599998,103.131142,30467200
10/13/2015,110.82,112.449997,110.68,111.790001,103.306717,33049300
10/14/2015,111.290001,111.519997,109.559998,110.209999,101.846626,44462400
10/15/2015,110.93,112.099998,110.489998,111.860001,103.371414,37673500
10/16/2015,111.779999,112,110.529999,111.040001,102.613632,39232600
10/19/2015,110.800003,111.75,110.110001,111.730003,103.251282,29759200
10/20/2015,111.339996,114.169998,110.82,113.769997,105.136467,48967800
10/21/2015,114,115.580002,113.699997,113.760002,105.127235,41795200
10/22/2015,114.330002,115.5,114.099998,115.5,106.735191,41654100
10/23/2015,116.699997,119.230003,116.330002,119.080002,110.04351,59366900
10/26/2015,118.080002,118.129997,114.919998,115.279999,106.531876,66333800
10/27/2015,115.400002,116.540001,113.989998,114.550003,105.857277,69884400
10/28/2015,116.93,119.300003,116.059998,119.269997,110.219093,85551400
10/29/2015,118.699997,120.690002,118.269997,120.529999,111.383469,51227300
10/30/2015,120.989998,121.220001,119.449997,119.5,110.431648,49365300
11/2/2015,120.800003,121.360001,119.610001,121.18,111.984161,32203300
11/3/2015,120.790001,123.489998,120.699997,122.57,113.268661,45519000
11/4/2015,123.129997,123.82,121.620003,122,112.74192,44886100
11/5/2015,121.849998,122.690002,120.18,120.919998,112.222191,39552700
11/6/2015,121.110001,121.809998,120.620003,121.059998,112.352112,33042300
11/9/2015,120.959999,121.809998,120.050003,120.57,111.897385,33871400
11/10/2015,116.900002,118.07,116.059998,116.769997,108.370689,59127900
11/11/2015,116.370003,117.419998,115.209999,116.110001,107.758179,45218000
11/12/2015,116.260002,116.82,115.650002,115.720001,107.396225,32525600
11/13/2015,115.199997,115.57,112.269997,112.339996,104.259354,45812400
11/16/2015,111.379997,114.239998,111,114.18,105.967026,38106700
11/17/2015,114.919998,115.050003,113.32,113.690002,105.51226,27616900
11/18/2015,115.760002,117.489998,115.5,117.290001,108.853294,46674700
11/19/2015,117.639999,119.75,116.760002,118.779999,110.236122,43295800
11/20/2015,119.199997,119.919998,118.849998,119.300003,110.718719,34287100
11/23/2015,119.269997,119.730003,117.339996,117.75,109.280228,32482500
11/24/2015,117.330002,119.349998,117.120003,118.879997,110.328941,42803200
11/25/2015,119.209999,119.230003,117.919998,118.029999,109.54007,21388300
11/27/2015,118.290001,118.410004,117.599998,117.809998,109.335907,13046400
11/30/2015,117.989998,119.410004,117.75,118.300003,109.790665,39180300
12/1/2015,118.75,118.809998,116.860001,117.339996,108.899689,34852400
12/2/2015,117.339996,118.110001,116.080002,116.279999,107.915955,33386600
12/3/2015,116.550003,116.790001,114.220001,115.199997,106.913643,41569500
12/4/2015,115.290001,119.25,115.110001,119.029999,110.468147,57777000
12/7/2015,118.980003,119.860001,117.809998,118.279999,109.772102,32084200
12/8/2015,117.519997,118.599998,116.860001,118.230003,109.725693,34309500
12/9/2015,117.639999,117.690002,115.080002,115.620003,107.303421,46361400
12/10/2015,116.040001,116.940002,115.510002,116.169998,107.813866,29212700
12/11/2015,115.190002,115.389999,112.849998,113.18,105.03894,46886200
12/14/2015,112.18,112.68,109.790001,112.480003,104.38929,64318700
12/15/2015,111.940002,112.800003,110.349998,110.489998,102.54245,53323100
12/16/2015,111.07,111.989998,108.800003,111.339996,103.331291,56238500
12/17/2015,112.019997,112.25,108.980003,108.980003,101.141052,44772800
12/18/2015,108.910004,109.519997,105.809998,106.029999,98.403236,96453300
12/21/2015,107.279999,107.370003,105.57,107.330002,99.609726,47590600
12/22/2015,107.400002,107.720001,106.449997,107.230003,99.51693,32789400
12/23/2015,107.269997,108.849998,107.199997,108.610001,100.797646,32657400
12/24/2015,109,109,107.949997,108.029999,100.259377,13570400
12/28/2015,107.589996,107.690002,106.18,106.82,99.136421,26704200
12/29/2015,106.959999,109.43,106.860001,108.739998,100.918304,30931200
12/30/2015,108.580002,108.699997,107.18,107.32,99.600441,25213800
12/31/2015,107.010002,107.029999,104.82,105.260002,97.688629,40912300
1/4/2016,102.610001,105.370003,102,105.349998,97.772148,67649400
1/5/2016,105.75,105.849998,102.410004,102.709999,95.322052,55791000
1/6/2016,100.559998,102.370003,99.870003,100.699997,93.456642,68457400
1/7/2016,98.68,100.129997,96.43,96.449997,89.512329,81094400
1/8/2016,98.550003,99.110001,96.760002,96.959999,89.985634,70798000
1/11/2016,98.970001,99.059998,97.339996,98.529999,91.442703,49739400
1/12/2016,100.550003,100.690002,98.839996,99.959999,92.769859,49154200
1/13/2016,100.32,101.190002,97.300003,97.389999,90.384712,62439600
1/14/2016,97.959999,100.480003,95.739998,99.519997,92.361481,63170100
1/15/2016,96.199997,97.709999,95.360001,97.129997,90.143433,79833900
1/19/2016,98.410004,98.650002,95.5,96.660004,89.707237,53087700
1/20/2016,95.099998,98.190002,93.419998,96.790001,89.827881,72334400
1/21/2016,97.059998,97.879997,94.940002,96.300003,89.373123,52161500
1/22/2016,98.629997,101.459999,98.370003,101.419998,94.12484,65800500
1/25/2016,101.519997,101.529999,99.209999,99.440002,92.28727,51794500
1/26/2016,99.93,100.879997,98.07,99.989998,92.797707,75077000
1/27/2016,96.040001,96.629997,93.339996,93.419998,86.700294,133369700
1/28/2016,93.790001,94.519997,92.389999,94.089996,87.322075,55678800
1/29/2016,94.790001,97.339996,94.349998,97.339996,90.33831,64416500
2/1/2016,96.470001,96.709999,95.400002,96.43,89.493767,40943500
2/2/2016,95.419998,96.040001,94.279999,94.480003,87.684044,37357200
2/3/2016,95,96.839996,94.080002,96.349998,89.419548,45964300
2/4/2016,95.860001,97.330002,95.190002,96.599998,90.138016,46471700
2/5/2016,96.519997,96.919998,93.690002,94.019997,87.730598,46418100
2/8/2016,93.129997,95.699997,93.040001,95.010002,88.654388,54021400
2/9/2016,94.290001,95.940002,93.93,94.989998,88.635727,44331200
2/10/2016,95.919998,96.349998,94.099998,94.269997,87.963867,42343600
2/11/2016,93.790001,94.720001,92.589996,93.699997,87.431999,50074700
2/12/2016,94.190002,94.5,93.010002,93.989998,87.702599,40351400
2/16/2016,95.019997,96.849998,94.610001,96.639999,90.175346,49057900
2/17/2016,96.669998,98.209999,96.150002,98.120003,91.556351,44863200
2/18/2016,98.839996,98.889999,96.089996,96.260002,89.820747,39021000
2/19/2016,96,96.760002,95.800003,96.040001,89.615479,35374200
2/22/2016,96.309998,96.900002,95.919998,96.879997,90.399269,34280800
2/23/2016,96.400002,96.5,94.550003,94.690002,88.355766,31942600
2/24/2016,93.980003,96.379997,93.32,96.099998,89.671448,36255700
2/25/2016,96.050003,96.760002,95.25,96.760002,90.287315,27582700
2/26/2016,97.199997,98.019997,96.580002,96.910004,90.427277,28991100
2/29/2016,96.860001,98.230003,96.650002,96.690002,90.222015,35216300
3/1/2016,97.650002,100.769997,97.419998,100.529999,93.805122,50407100
3/2/2016,100.510002,100.889999,99.639999,100.75,94.010406,33169600
3/3/2016,100.580002,101.709999,100.449997,101.5,94.710243,36955700
3/4/2016,102.370003,103.75,101.370003,103.010002,96.119225,46055100
3/7/2016,102.389999,102.830002,100.959999,101.870003,95.055504,35828900
3/8/2016,100.779999,101.760002,100.400002,101.029999,94.271683,31561900
3/9/2016,101.309998,101.580002,100.269997,101.120003,94.355659,27201700
3/10/2016,101.410004,102.239998,100.150002,101.169998,94.402313,33513600
3/11/2016,102.239998,102.279999,101.5,102.260002,95.419395,27408200
3/14/2016,101.910004,102.910004,101.779999,102.519997,95.662003,25076100
3/15/2016,103.959999,105.18,103.849998,104.580002,97.584206,40067700
3/16/2016,104.610001,106.309998,104.589996,105.970001,98.881218,38303500
3/17/2016,105.519997,106.470001,104.959999,105.800003,98.72258,34420700
3/18/2016,106.339996,106.5,105.190002,105.919998,98.834564,44205200
3/21/2016,105.93,107.650002,105.139999,105.910004,98.825233,35502700
3/22/2016,105.25,107.290001,105.209999,106.720001,99.581047,32444400
3/23/2016,106.480003,107.07,105.900002,106.129997,99.03051,25703500
3/24/2016,105.470001,106.25,104.889999,105.669998,98.601288,26133000
3/28/2016,106,106.190002,105.059998,105.190002,98.153397,19411400
3/29/2016,104.889999,107.790001,104.879997,107.68,100.476837,31190100
3/30/2016,108.650002,110.419998,108.599998,109.559998,102.231064,45601100
3/31/2016,109.720001,109.900002,108.879997,108.989998,101.699196,25888400
4/1/2016,108.779999,110,108.199997,109.989998,102.632294,25874000
4/4/2016,110.419998,112.190002,110.269997,111.120003,103.686699,37356200
4/5/2016,109.510002,110.730003,109.419998,109.809998,102.464348,26578700
4/6/2016,110.230003,110.980003,109.199997,110.959999,103.537399,26404100
4/7/2016,109.949997,110.419998,108.120003,108.540001,101.279305,31801900
4/8/2016,108.910004,109.769997,108.169998,108.660004,101.391273,23581700
4/11/2016,108.970001,110.610001,108.830002,109.019997,101.72718,29407500
4/12/2016,109.339996,110.5,108.660004,110.440002,103.052185,27232300
4/13/2016,110.800003,112.339996,110.800003,112.040001,104.545166,33257300
4/14/2016,111.620003,112.389999,111.330002,112.099998,104.601151,25473900
4/15/2016,112.110001,112.300003,109.730003,109.849998,102.501671,46939000
4/18/2016,108.889999,108.949997,106.940002,107.480003,100.290207,60821500
4/19/2016,107.879997,108,106.230003,106.910004,99.758339,32384900
4/20/2016,106.639999,108.089996,106.059998,107.129997,99.963631,30611000
4/21/2016,106.93,106.93,105.519997,105.970001,98.881218,31552500
4/22/2016,105.010002,106.480003,104.620003,105.68,98.610611,33683100
4/25/2016,105,105.650002,104.510002,105.080002,98.050774,28031600
4/26/2016,103.910004,105.300003,103.910004,104.349998,97.369583,56016200
4/27/2016,96,98.709999,95.68,97.82,91.276405,114602100
4/28/2016,97.610001,97.879997,94.25,94.830002,88.486427,82242700
4/29/2016,93.989998,94.720001,92.510002,93.739998,87.469337,68531500
5/2/2016,93.970001,94.080002,92.400002,93.639999,87.376022,48160100
5/3/2016,94.199997,95.739998,93.68,95.18,88.813004,56831300
5/4/2016,95.199997,95.900002,93.82,94.190002,87.889236,41025500
5/5/2016,94,94.07,92.68,93.239998,87.532501,35890500
5/6/2016,93.370003,93.449997,91.849998,92.720001,87.044342,43699900
5/9/2016,93,93.769997,92.589996,92.790001,87.110031,32936400
5/10/2016,93.330002,93.57,92.110001,93.419998,87.701477,33686800
5/11/2016,93.480003,93.57,92.459999,92.510002,86.84716,28719100
5/12/2016,92.720001,92.779999,89.470001,90.339996,84.809998,76314700
5/13/2016,90,91.669998,90,90.519997,84.978996,44392800
5/16/2016,92.389999,94.389999,91.650002,93.879997,88.133316,61259800
5/17/2016,94.550003,94.699997,93.010002,93.489998,87.767189,46916900
5/18/2016,94.160004,95.209999,93.889999,94.559998,88.771683,42062400
5/19/2016,94.639999,94.639999,93.57,94.199997,88.433708,30442100
5/20/2016,94.639999,95.43,94.519997,95.220001,89.391281,32026000
5/23/2016,95.870003,97.190002,95.669998,96.43,90.527229,38018600
5/24/2016,97.220001,98.089996,96.839996,97.900002,91.907249,35140200
5/25/2016,98.669998,99.739998,98.110001,99.620003,93.52195,38168800
5/26/2016,99.68,100.730003,98.639999,100.410004,94.263596,56331200
5/27/2016,99.440002,100.470001,99.25,100.349998,94.20726,36341200
5/31/2016,99.599998,100.400002,98.82,99.860001,93.747269,42307200
6/1/2016,99.019997,99.540001,98.330002,98.459999,92.432938,29173300
6/2/2016,97.599998,97.839996,96.629997,97.720001,91.738266,40191600
6/3/2016,97.790001,98.269997,97.449997,97.919998,91.92601,28504900
6/6/2016,97.989998,101.889999,97.550003,98.629997,92.592552,23292500
6/7/2016,99.25,99.870003,98.959999,99.029999,92.968063,22409500
6/8/2016,99.019997,99.559998,98.68,98.940002,92.883568,20848100
6/9/2016,98.5,99.989998,98.459999,99.650002,93.550117,26601400
6/10/2016,98.529999,99.349998,98.480003,98.830002,92.780327,31712900
6/13/2016,98.690002,99.120003,97.099998,97.339996,91.381516,38020500
6/14/2016,97.32,98.480003,96.75,97.459999,91.494164,31931900
6/15/2016,97.82,98.410004,97.029999,97.139999,91.193764,29445200
6/16/2016,96.449997,97.75,96.07,97.550003,91.578682,31326800
6/17/2016,96.620003,96.650002,95.300003,95.330002,89.494545,61008200
6/20/2016,96,96.57,95.029999,95.099998,89.278648,34411900
6/21/2016,94.940002,96.349998,94.68,95.910004,90.039047,35546400
6/22/2016,96.25,96.889999,95.349998,95.550003,89.701096,29219100
6/23/2016,95.940002,96.290001,95.25,96.099998,90.217422,32240200
6/24/2016,92.910004,94.660004,92.650002,93.400002,87.682709,75311400
6/27/2016,93,93.050003,91.5,92.040001,86.405937,45489600
6/28/2016,92.900002,93.660004,92.139999,93.589996,87.861076,40444900
6/29/2016,93.970001,94.550003,93.629997,94.400002,88.621475,36531000
6/30/2016,94.440002,95.769997,94.300003,95.599998,89.748039,35836400
7/1/2016,95.489998,96.470001,95.330002,95.889999,90.020279,26026500
7/5/2016,95.389999,95.400002,94.459999,94.989998,89.175377,27705200
7/6/2016,94.599998,95.660004,94.370003,95.529999,89.68232,30949100
7/7/2016,95.699997,96.5,95.620003,95.940002,90.067223,25139600
7/8/2016,96.489998,96.889999,96.050003,96.68,90.761925,28912100
7/11/2016,96.75,97.650002,96.730003,96.980003,91.043564,23794900
7/12/2016,97.169998,97.699997,97.120003,97.419998,91.456642,24167500
7/13/2016,97.410004,97.669998,96.839996,96.870003,90.940285,25892200
7/14/2016,97.389999,98.989998,97.32,98.790001,92.742775,38919000
7/15/2016,98.919998,99.300003,98.5,98.779999,92.733376,30137000
7/18/2016,98.699997,100.129997,98.599998,99.830002,93.719116,36493900
7/19/2016,99.559998,100,99.339996,99.870003,93.75666,23779900
7/20/2016,100,100.459999,99.739998,99.959999,93.841156,26276000
7/21/2016,99.830002,101,99.129997,99.43,93.343605,32702000
7/22/2016,99.260002,99.300003,98.309998,98.660004,92.620728,28313700
7/25/2016,98.25,98.839996,96.919998,97.339996,91.381516,40382900
7/26/2016,96.82,97.970001,96.419998,96.669998,90.752541,56239800
7/27/2016,104.269997,104.349998,102.75,102.949997,96.648094,92344800
7/28/2016,102.830002,104.449997,102.82,104.339996,97.952995,39869800
7/29/2016,104.190002,104.550003,103.68,104.209999,97.830978,27733700
8/1/2016,104.410004,106.150002,104.410004,106.050003,99.558342,38167900
8/2/2016,106.050003,106.07,104,104.480003,98.084465,33816600
8/3/2016,104.809998,105.839996,104.769997,105.790001,99.314278,30202600
8/4/2016,105.580002,106,105.279999,105.870003,99.927788,27408700
8/5/2016,106.269997,107.650002,106.18,107.480003,101.447411,40553400
8/8/2016,107.519997,108.370003,107.160004,108.370003,102.28746,28037200
8/9/2016,108.230003,108.940002,108.010002,108.809998,102.702774,26315200
8/10/2016,108.709999,108.900002,107.760002,108,101.938248,24008500
8/11/2016,108.519997,108.93,107.849998,107.93,101.872154,27484500
8/12/2016,107.779999,108.440002,107.779999,108.18,102.108131,18660400
8/15/2016,108.139999,109.540001,108.080002,109.480003,103.335182,25868200
8/16/2016,109.629997,110.230003,109.209999,109.379997,103.240776,33794400
8/17/2016,109.099998,109.370003,108.339996,109.220001,103.08976,25356000
8/18/2016,109.230003,109.599998,109.019997,109.080002,102.957619,21984700
8/19/2016,108.769997,109.690002,108.360001,109.360001,103.221886,25368100
8/22/2016,108.860001,109.099998,107.849998,108.510002,102.419609,25820200
8/23/2016,108.589996,109.32,108.529999,108.849998,102.740524,21257700
8/24/2016,108.57,108.75,107.68,108.029999,101.966537,23675100
8/25/2016,107.389999,107.879997,106.68,107.57,101.532372,25086200
8/26/2016,107.410004,107.949997,106.309998,106.940002,100.937721,27766300
8/29/2016,106.620003,107.440002,106.290001,106.82,100.824471,24970300
8/30/2016,105.800003,106.5,105.5,106,100.050491,24863900
8/31/2016,105.660004,106.57,105.639999,106.099998,100.144882,29662400
9/1/2016,106.139999,106.800003,105.620003,106.730003,100.739517,26701500
9/2/2016,107.699997,108,106.82,107.730003,101.683388,26802500
9/6/2016,107.900002,108.300003,107.510002,107.699997,101.655067,26880400
9/7/2016,107.830002,108.760002,107.07,108.360001,102.278015,42364300
9/8/2016,107.25,107.269997,105.239998,105.519997,99.597435,53002000
9/9/2016,104.639999,105.720001,103.129997,103.129997,97.341576,46557000
9/12/2016,102.650002,105.720001,102.529999,105.440002,99.521927,45292800
9/13/2016,107.510002,108.790001,107.239998,107.949997,101.891037,62176200
9/14/2016,108.730003,113.029999,108.599998,111.769997,105.496635,110888700
9/15/2016,113.860001,115.730003,113.489998,115.57,109.083344,89983600
9/16/2016,115.120003,116.129997,114.040001,114.919998,108.469833,79886900
9/19/2016,115.190002,116.18,113.25,113.580002,107.20504,47023000
9/20/2016,113.050003,114.120003,112.510002,113.57,107.19561,34514300
9/21/2016,113.849998,113.989998,112.440002,113.550003,107.17672,36003200
9/22/2016,114.349998,114.940002,114,114.620003,108.186668,31074000
9/23/2016,114.419998,114.790001,111.550003,112.709999,106.383858,52481200
9/26/2016,111.639999,113.389999,111.550003,112.879997,106.544327,29869400
9/27/2016,113,113.18,112.339996,113.089996,106.742538,24607400
9/28/2016,113.690002,114.639999,113.43,113.949997,107.554268,29641100
9/29/2016,113.160004,113.800003,111.800003,112.18,105.883629,35887000
9/30/2016,112.459999,113.370003,111.800003,113.050003,106.704796,36379100
10/3/2016,112.709999,113.050003,112.279999,112.519997,106.204529,21701800
10/4/2016,113.059998,114.309998,112.629997,113,106.657608,29736800
10/5/2016,113.400002,113.660004,112.690002,113.050003,106.704796,21453100
10/6/2016,113.699997,114.339996,113.129997,113.889999,107.497643,28779300
10/7/2016,114.309998,114.559998,113.510002,114.059998,107.658104,24358400
10/10/2016,115.019997,116.75,114.720001,116.050003,109.536407,36236000
10/11/2016,117.699997,118.690002,116.199997,116.300003,109.772369,64041000
10/12/2016,117.349998,117.980003,116.75,117.339996,110.753998,37586800
10/13/2016,116.790001,117.440002,115.720001,116.980003,110.414215,35192400
10/14/2016,117.879997,118.169998,117.129997,117.629997,111.02771,35652200
10/17/2016,117.330002,117.839996,116.779999,117.550003,110.952202,23624900
10/18/2016,118.18,118.209999,117.449997,117.470001,110.876709,24553500
10/19/2016,117.25,117.760002,113.800003,117.120003,110.546349,20034600
10/20/2016,116.860001,117.379997,116.330002,117.059998,110.489738,24125800
10/21/2016,116.809998,116.910004,116.279999,116.599998,110.055542,23192700
10/24/2016,117.099998,117.739998,117,117.650002,111.0466,23538700
10/25/2016,117.949997,118.360001,117.309998,118.25,111.612923,48129000
10/26/2016,114.309998,115.699997,113.309998,115.589996,109.102219,66134200
10/27/2016,115.389999,115.860001,114.099998,114.480003,108.05452,34562000
10/28/2016,113.870003,115.209999,113.449997,113.720001,107.337166,37861700
10/31/2016,113.650002,114.230003,113.199997,113.540001,107.167274,26419400
11/1/2016,113.459999,113.769997,110.529999,111.489998,105.232338,43825800
11/2/2016,111.400002,112.349998,111.230003,111.589996,105.326721,28331700
11/3/2016,110.980003,111.459999,109.550003,109.830002,104.197777,26932600
11/4/2016,108.529999,110.25,108.110001,108.839996,103.258522,30837000
11/7/2016,110.080002,110.510002,109.459999,110.410004,104.748009,32560000
11/8/2016,110.309998,111.720001,109.699997,111.059998,105.364685,24254200
11/9/2016,109.879997,111.32,108.050003,110.879997,105.193924,59176400
11/10/2016,111.089996,111.089996,105.830002,107.790001,102.262383,57134500
11/11/2016,107.120003,108.870003,106.550003,108.43,102.869553,34143900
11/14/2016,107.709999,107.809998,104.080002,105.709999,100.28904,51175500
11/15/2016,106.57,107.68,106.160004,107.110001,101.617256,32264500
11/16/2016,106.699997,110.230003,106.599998,109.989998,104.349548,58840500
11/17/2016,109.809998,110.349998,108.830002,109.949997,104.311584,27632000
11/18/2016,109.720001,110.540001,109.660004,110.059998,104.41597,28428900
11/21/2016,110.120003,111.989998,110.010002,111.730003,106.000328,29264600
11/22/2016,111.949997,112.419998,111.400002,111.800003,106.066727,25965500
11/23/2016,111.360001,111.510002,110.330002,111.230003,105.525963,27426400
11/25/2016,111.129997,111.870003,110.949997,111.790001,106.057251,11475900
11/28/2016,111.43,112.470001,111.389999,111.57,105.848526,27194000
11/29/2016,110.779999,112.029999,110.07,111.459999,105.744179,28528800
11/30/2016,111.599998,112.199997,110.269997,110.519997,104.852379,36162300
12/1/2016,110.370003,110.940002,109.029999,109.489998,103.875198,37086900
12/2/2016,109.169998,110.089996,108.849998,109.900002,104.264175,26528000
12/5/2016,110,110.029999,108.25,109.110001,103.514687,34324500
12/6/2016,109.5,110.360001,109.190002,109.949997,104.311584,26195500
12/7/2016,109.260002,111.190002,109.160004,111.029999,105.336243,29998700
12/8/2016,110.860001,112.43,110.599998,112.120003,106.370323,27068300
12/9/2016,112.309998,114.699997,112.309998,113.949997,108.106476,34402600
12/12/2016,113.290001,115,112.489998,113.300003,107.48983,26374400
12/13/2016,113.839996,115.919998,113.75,115.190002,109.282906,43733800
12/14/2016,115.040001,116.199997,114.980003,115.190002,109.282906,34031800
12/15/2016,115.379997,116.730003,115.230003,115.82,109.880577,46524500
12/16/2016,116.470001,116.5,115.650002,115.970001,110.022896,44351100
12/19/2016,115.800003,117.379997,115.75,116.639999,110.658531,27779400
12/20/2016,116.739998,117.5,116.68,116.949997,110.952629,21425000
12/21/2016,116.800003,117.400002,116.779999,117.059998,111.056999,23783200
12/22/2016,116.349998,116.510002,115.639999,116.290001,110.326492,26085900
12/23/2016,115.589996,116.519997,115.589996,116.519997,110.544678,14249500
12/27/2016,116.519997,117.800003,116.489998,117.260002,111.246742,18296900
12/28/2016,117.519997,118.019997,116.199997,116.760002,110.7724,20905900
12/29/2016,116.449997,117.110001,116.400002,116.730003,110.743919,15039500
12/30/2016,116.650002,117.199997,115.43,115.82,109.880577,30586300
1/3/2017,115.800003,116.330002,114.760002,116.150002,110.193657,28781900
1/4/2017,115.849998,116.510002,115.75,116.019997,110.070328,21118100
1/5/2017,115.919998,116.860001,115.809998,116.610001,110.630081,22193600
1/6/2017,116.779999,118.160004,116.470001,117.910004,111.863426,31751900
1/9/2017,117.949997,119.43,117.940002,118.989998,112.888023,33561900
1/10/2017,118.769997,119.379997,118.300003,119.110001,113.001884,24462100
1/11/2017,118.739998,119.93,118.599998,119.75,113.609047,27588600
1/12/2017,118.900002,119.300003,118.209999,119.25,113.134682,27086200
1/13/2017,119.110001,119.620003,118.809998,119.040001,112.935448,26111900
1/17/2017,118.339996,120.239998,118.220001,120,113.846252,34439800
1/18/2017,120,120.5,119.709999,119.989998,113.836731,23713000
1/19/2017,119.400002,120.089996,119.370003,119.779999,113.637512,25597300
1/20/2017,120.449997,120.449997,119.730003,120,113.846252,32597900
1/23/2017,120,120.809998,119.769997,120.080002,113.922127,22050200
1/24/2017,119.550003,120.099998,119.5,119.970001,113.817764,23211000
1/25/2017,120.419998,122.099998,120.279999,121.879997,115.629822,32377600
1/26/2017,121.669998,122.440002,121.599998,121.940002,115.686745,26337600
1/27/2017,122.139999,122.349998,121.599998,121.949997,115.696228,20562900
1/30/2017,120.93,121.629997,120.660004,121.629997,115.392624,30377500
